file_name,text,class
management_data_management.a0209199.txt,"mining sequential patterns and structured patterns scalability, flexibility, extensibility, and applicability",data
management_data_management.a0133415.txt,a new approach to clustering based on synchronization of coupled oscillators with application to content based image retrieval,data
management_data_management.a9802066.txt,understanding degrees of isolation,data
management_data_management.a9734548.txt,querying heterogeneous and multimedia information systems,data
management_data_management.a9208743.txt,"interoperability in heterogeneous database system a workshop, boulder, colorado, february 10-12, 1992",data
management_data_management.a9977336.txt,algorithms to improve the efficiency of data compression and caching on wide-area networks,data
management_data_management.a9988345.txt,ases an approximate search engine for structure,data
management_data_management.a9703972.txt,generalized search technique for indexing complex data,data
management_data_management.a9117084.txt,developing guidelines to providing computer-based support for scientific data analysis,data
management_data_management.a9978567.txt,efficient query processing for data integration,data
management_data_management.a9733730.txt,"consistent and robust retrieval, transmission and presentation of multimedia data",data
management_data_management.a9984960.txt,generating provably correct query optimizers,data
management_data_management.a9257293.txt,nyi using fuzzy logic to deal with qualitive requirements and uncertaintly in the environment,data
management_data_management.a9307895.txt,testing and exploiting clustering for data compression,data
management_data_management.a0118635.txt,"identification of threshold, regular and submodular monotone systems theory and algorithms",data
management_data_management.a0070135.txt,user-defined aggregates for advanced database applications,data
management_data_management.a9812230.txt,1998 nsf information and data management program workshop  agenda for the 21st century,data
management_data_management.a9610518.txt,content based queries in image databases,data
management_data_management.a9120358.txt,graduate school of oceanography,data
management_data_management.a9221268.txt,database queries and updates languages and computational aspects,data
management_data_management.a9223405.txt,into database system theory,data
management_data_management.a9910606.txt,fractals for spatial and temporal databases,data
management_data_management.a9802051.txt,control for data-intensive processing,data
management_data_management.a9009897.txt,sampling applications in databases,data
management_data_management.a9123156.txt,"workshop on creating an infrastructure for intelligent systems in molecular biology, november 13-14, 1991, nlm",data
management_data_management.a9216970.txt,spatial query procesing a sorting approach,data
management_data_management.a9308970.txt,"specialized, fully declarative logic programming languages for expert systems and databases",data
management_data_management.a9970123.txt,nsf-cnpq on integrating geospatial information,data
management_data_management.a0100436.txt,spatial and spatio-temporal aggregation,data
management_data_management.a9734807.txt,"reu automated acquisition of domain knowledge and language patterns, with application to language metadata",data
management_data_management.a9820861.txt,"nsf workshop on data archival and information preservation to be held march 26-27, 1999 in washington, dc",data
management_data_management.a9502091.txt,developing pragmatic mobile data management systems,data
management_data_management.a9110709.txt,designing multilevel relational databases for security-control,data
management_data_management.a9224563.txt,an active image information system for biomedical image databases,data
management_data_management.a9102513.txt,the well-founded semantics for knowledge bases,data
management_data_management.a9630765.txt,probabilistic retrieval of full-text document collections using logistic regression,data
management_data_management.a9711771.txt,efficient content-based image retrieval,data
management_data_management.a9318773.txt,knowledge discovery in temporal databases,data
management_data_management.a0136337.txt,algorithmic infrastructure for knowledge management,data
management_data_management.a0207819.txt,compressed domain search for text and images by sorted contexts,data
management_data_management.a9902923.txt,interpolated markov models for dna sequence analysis,data
management_data_management.a9201138.txt,workshop on uncertainty management in information systems from needs to solutions,data
management_data_management.a0239914.txt,real time distributed data mining for sensor networks,data
management_data_management.a9408708.txt,infrastructure and tools for distributed software engineering,data
management_data_management.a0236409.txt,incorporating active real-time objects and control into semantic webs,data
management_data_management.a9302615.txt,from text corpora to text databases  in text processing and retrieval,data
management_data_management.a9210200.txt,specification and update semantics of views for cad databases,data
management_data_management.a9988776.txt,data warehouse maintenance over dynamic distributed information sources,data
management_data_management.a9318607.txt,optimizing discrimination networks for active database systems,data
management_data_management.a9015675.txt,principals of uncertainty and information in expert systems,data
management_data_management.a9200898.txt,in database foundations and logic programming at anundergraduate institution,data
management_data_management.a9203389.txt,object placement in parallel hypermedia systems,data
management_data_management.a0097329.txt,object and concept recognition for content-based image retrieval,data
management_data_management.a9013205.txt,workshop on multidatabases and semantic interoperability,data
management_data_management.a9985136.txt,information visualization and education,data
management_data_management.a0091843.txt,real-time spatio-temporal databases in support of human motor skills,data
management_data_management.a9119446.txt,the revelation project query processing in behavioral object-oriented databases,data
management_data_management.a9120330.txt,practical decision analytic methods for large knowledge- based systems,data
management_data_management.a0112914.txt,2001 nsf information and data management program workshop,data
management_data_management.a9812601.txt,"invitational workshop on distributed information, computation, and process management for scientific and engineering environments",data
management_data_management.a9114210.txt,"workshop on future directions in text analysis, retrieval & understanding, chicago, illinois, october 11-12, 1991",data
management_data_management.a9224544.txt,"discovering information in large, high-dimensional databases",data
management_data_management.a0133973.txt,"intelligent interfaces for searching, managing, and sharing the scientific literature",data
management_data_management.a9703307.txt,career/epscor cooperative agents for conceptual search and browsing of world wide web resources,data
management_data_management.a0094796.txt,workshop on intersections between geospatial information and information technology,data
management_data_management.a9803760.txt,workshop on interfaces to scientific archives,data
management_data_management.a0083423.txt,"mining human brain data analysis, classification and visualization",data
management_data_management.a9628866.txt,data models for paraconsistent information,data
management_data_management.a9734152.txt,optimizing database systems for large main memories,data
management_data_management.a9509816.txt,designing wireless information services,data
management_data_management.a0233587.txt,next generation data mining (ngdm'02) workshop,data
management_data_management.a9977408.txt,a deterministic model for semistructured and structured data,data
management_data_management.a9313993.txt,learning and reformulation for efficient multidatabase retrieval,data
management_data_management.a0208519.txt,"clustering by impact, algorithms and applications",data
management_data_management.a9424628.txt,modeling uncertainty in database and knowledge-base systems,data
management_data_management.a9504412.txt,mdarts a multiprocessor database architecture for real- time systems,data
management_data_management.a9107055.txt,theoretical investigation of information sharing for semantic and object-oriented databases,data
management_data_management.a9010174.txt,initiation cooperating transactions an approach to resilient collaborating computations,data
management_data_management.a9528870.txt,workflow and process automation in information systems state-of-the-art and future directions,data
management_data_management.a9409405.txt,query optimization for parallel executions,data
management_data_management.a9117005.txt,modeling and simulation biological processes as logical enterprises,data
management_data_management.a9988507.txt,interactive exploration of complex datasets via the effective generation of text and graphics,data
management_data_management.a9209252.txt,commonsense reasoning in database design systems,data
management_data_management.a9988095.txt,"information visualization through graph drawing modeling, analysis and optimization issues",data
management_data_management.a9812358.txt,electronic information literacy for educational environments,data
management_data_management.a9116991.txt,a user-centered database from the computer science literature,data
management_data_management.a9700799.txt,advanced interfaces to scientific databases,data
management_data_management.a0209059.txt,formalizing evidence and trust for user authorization,data
management_data_management.a0211606.txt,workshop database and information systems for semantic web and enterprises,data
management_data_management.a9632629.txt,analytical and empirical tools for advanced query optimizer engineering,data
management_data_management.a9812532.txt,reliable data sharing in wide area gigabit networked databases,data
management_data_management.a9313847.txt,scalable parallel and distributed expert database systems,data
management_data_management.a9875433.txt,multiagent systems to support mobile information access,data
management_data_management.a9118360.txt,the revelation project query processing in behavioral object-oriented databases,data
management_data_management.a9984729.txt,data mining techniques for geospatial applications,data
management_data_management.a0082407.txt,information dependencies in databases and data mining,data
management_data_management.a9110584.txt,query optimization for parallel relational databases,data
management_data_management.a9314376.txt,pragmatic issues in semantics-based transaction processing,data
management_data_management.a9732113.txt,quasi-cubes exploiting approximations in multidimensional data sets,data
management_data_management.a9529615.txt,a metapattern-based automated discovery loop for integrated data mining,data
management_data_management.a0117308.txt,text data mining using information extraction,data
management_data_management.a9116849.txt,a knowledge-based multi-media distributed database system for radiology,data
management_data_management.a0084762.txt,interactive and online data mining,data
management_data_management.a0093179.txt,models and representations for digital images and video,data
management_data_management.a9529179.txt,principles of semantic interoperation,data
management_data_management.a9812014.txt,"fast decision support queries in main-memory algorithms, optimization and implementation",data
management_data_management.a9811452.txt,a family of the odmg object models,data
management_data_management.a9509820.txt,information extraction as a basis for multi-faceted text categorization systems,data
management_data_management.a9970700.txt,exploiting storage redundancy and parallelism for efficient retrieval of multimedia data,data
management_data_management.a9409694.txt,evaluation of approximate query processing for real- time databases,data
management_data_management.a9908435.txt,"constraint satisfaction, database query evaluation, and information integration",data
management_data_management.a0136182.txt,personalization by partial evaluation,data
management_data_management.a9224741.txt,developing an experiment management system,data
management_data_management.a9117011.txt,visualization tools for large seafloor databases accessed over networks,data
management_data_management.a0209145.txt,improving sequence proximity search,data
management_data_management.a9526004.txt,optimization of real-time rule-based expert systems,data
management_data_management.a0092978.txt,application-oriented large-scale parallel data mining,data
management_data_management.a9875528.txt,a unified storage system for multiple media types,data
management_data_management.a9501353.txt,broadcast disks technique for data in management in asymmetric communication environments,data
management_data_management.a9988876.txt,cnpq imimd-indexing and data mining in multimedia databases,data
management_data_management.a9632595.txt,diplomat a system for building and maintaining heterogeneous database alliances,data
management_data_management.a9711925.txt,similarity based retrieval from video and pictorial databases,data
management_data_management.a9632569.txt,enabling the commerical realization of temporal databases,data
management_data_management.a9527178.txt,mdc the virtual world data server,data
management_data_management.a9312003.txt,oowards multi-resolution database management systems,data
management_data_management.a0100921.txt,working groups in data analysis and mining,data
management_data_management.a0209108.txt,query processing in structured peer-to-peer networks,data
management_data_management.a9702233.txt,career/epscor geospatial database-driven extraction of information from digital aerial imagery,data
management_data_management.a9615272.txt,scalable knowledge discovery from large structural databases,data
management_data_management.a9734463.txt,maintaining constraints in real-time data management systems,data
management_data_management.a9212074.txt,reasoning about database updates,data
management_data_management.a9625105.txt,visual query languages for database systems,data
management_data_management.a9121721.txt,experimental use of electronic media to speed up the development of a new area of,data
management_data_management.a9820841.txt,goali data mining tools for geospatial databases--enabling technologies for the environment,data
management_data_management.a0221954.txt,learning critical discriminants and descriptors in data mining,data
management_data_management.a9811904.txt,knowledge discovery through large-scale data mining,data
management_data_management.a9875114.txt,towards database support for on-line time series analysis,data
management_data_management.a9116999.txt,an object file system for the macromolecular workbench,data
management_data_management.a9314905.txt,non-determinism in deductive databases,data
management_data_management.a9802288.txt,querying and updating advanced database systems languages and computational aspects,data
management_data_management.a0133199.txt,metaquerier dynamic ad hoc information integration across the internet,data
management_data_management.a9910605.txt,data-distribution properties in high dimensional euclidean space and their applications in optimizing multi-media database accesses,data
management_data_management.a0133686.txt,bridging databases and computer architecture optimizing dbms for deep memory hierarchies,data
management_data_management.a9409845.txt,resource management in parallel database systems,data
management_data_management.a9308517.txt,semantic concurrency control for real-time object- oriented databases,data
management_data_management.a0093168.txt,integrity constraints for xml and beyond,data
management_data_management.a9811525.txt,query optimization techniques for oodb languages,data
management_data_management.a9712069.txt,automatic identification of significant topics in domain independent full text analysis,data
management_data_management.a9521026.txt,nsf workshop on database in the era of information infrastructure,data
management_data_management.a9911942.txt,supporting effective access through user-and topic-based language models,data
management_data_management.a9711635.txt,compressed-domain text indexing and retrieval,data
management_data_management.a9509253.txt,a picture retrieval system based on contents,data
management_data_management.a0208818.txt,"indexing, searching & retrieval of mathematical contents",data
management_data_management.a9907483.txt,data mining theory and algorithms,data
management_data_management.a9224605.txt,computing with persistent stores of scientific objects,data
management_data_management.a9016358.txt,into the design and implementation of logical data base languages,data
management_data_management.a9210588.txt,understanding autonomy and consistency in multidatabase systems,data
management_data_management.a9110813.txt,flexible distributed concurrency control by reasoning about transactions,data
management_data_management.a9110522.txt,physical data design in multiprocessor database system,data
management_data_management.a9734242.txt,"constraint databases space, time and combinatorialoptimization",data
management_data_management.a9528390.txt,flexible transactions in dbms formalism and support using active capability,data
management_data_management.a0119186.txt,consistent answers to sql queries,data
management_data_management.a0072927.txt,"logic-based modeling analysis, and implementation of workflow management systems",data
management_data_management.a0209170.txt,on data in your space (days),data
management_data_management.a9201643.txt,in memory database recovery issues,data
management_data_management.a9631539.txt,databases for spatial graph management,data
management_data_management.a9988637.txt,transactional threads for reliable persistent application systems,data
management_data_management.a9501266.txt,and development of advanced visual information systems,data
management_data_management.a9907477.txt,efficient indexing for spatiotemporal applications,data
management_data_management.a9107455.txt,database support for a three level store,data
management_data_management.a9624222.txt,"supporting workflow, long duration and nested transaction models in a multilevel secure database environment",data
management_data_management.a9987869.txt,adding domain knowledge to inductive learning methods for classifying texts,data
management_data_management.a9905026.txt,1999 nsf information and data management workshop  agenda for the 21st century -- idm 99,data
management_data_management.a9224726.txt,computational proxies for genomic databases,data
management_data_management.a9632394.txt,row developing interactive presentation tools for educational digital libraries,data
management_data_management.a9224559.txt,"a cooperative, spatial, and evolutionary medical database system",data
management_data_management.a9308494.txt,row an approximate query processing system for temporal data,data
management_data_management.a9309076.txt,an object-oriented extensible view system for computer-aided design applications,data
management_data_management.a9702149.txt,database query processing for complex data types,data
management_data_management.a9979458.txt,witn  in location dependent data management,data
management_data_management.a9000619.txt,query optimization in temporal databases,data
management_data_management.a9978135.txt,constructing probability models for large corpora of well-informed but probabilistically incoherent judgments,data
management_data_management.a9106450.txt,parallel evaluation of deductive database queries,data
management_data_management.a9996140.txt,multimedia analysis and retrieval system,data
management_data_management.a9007753.txt,fauve specification and implementation of delayed consistency for replicated data in federated databases,data
management_data_management.a9700370.txt,complexity and optimization issues in constraint query languages,data
management_data_management.a0133948.txt,new clustering algorithms based on robust estimation and genetic niches with applications to web usage mining,data
management_data_management.a9258362.txt,nyi physical database design in parallel next generation database management systems,data
management_data_management.a9222926.txt,towards a toolkit for active databases,data
management_data_management.a9303416.txt,mandatory and discretionary access control in object-oriented database management systems,data
management_data_management.a9008208.txt,a semantics for a stratified production system program,data
management_data_management.a9223788.txt,supporting predictable latency and throughput in large storage systems,data
management_data_management.a9985019.txt,efficient i/o for modern database applications,data
management_data_management.a9619345.txt,knowledge-based image retrieval with spatial and temporal constructs,data
management_data_management.a9410993.txt,a development environment for active database systems testing and analysis of active database rules,data
management_data_management.a9985114.txt,pecase flexible construction and management of web sites,data
management_data_management.a9978510.txt,mining databases across multiple tables,data
management_data_management.a9157368.txt,pyi database support for scientific data.,data
management_data_management.a9300124.txt,file structuring and information retrieval for large full text libraries,data
management_data_management.a9400773.txt,providing data management support for scientific visualization applicationa,data
management_data_management.a9711535.txt,content-based image retrieval for medical databases,data
management_data_management.a9632284.txt,object store garbage collection,data
management_data_management.a9211060.txt,collaborations between query optimizers and query-plan evaluators,data
management_data_management.a9907299.txt,1999 nsf information and data management program workshop on data visualization,data
management_data_management.a0209112.txt,histogram-based query estimation for datasets with different modalities,data
management_data_management.a9300691.txt,logic programming and deductive databases,data
management_data_management.a0001534.txt,"2000 nsf information and data management program workshop to be held march 5-7, 2000 in chicago, illinois",data
management_data_management.a9712239.txt,integration of information from internet sources,data
management_data_management.a9409661.txt,high performance input/output system for databases,data
management_data_management.a9610070.txt,invitational workshop on information retrieval tools,data
management_data_management.a9302244.txt,"designing, querying and implementing spatiotemporal databases",data
management_data_management.a0083127.txt,target-based document-independent information extraction,data
management_data_management.a9257578.txt,nyi design of knowledge-base systems from reusable components,data
management_data_management.a9704785.txt,an image thesaurus for content based search using texture and color,data
management_data_management.a9904998.txt,1999 nsf information and data management workshop  agenda for the 21st century -- idm99,data
management_data_management.a9116809.txt,a visual database system for computer vision,data
management_data_management.a0209001.txt,profile driven architecture for data management in pervasive environments,data
management_data_management.a9996322.txt,nyi parallel algorithms for information retrieval,data
management_data_management.a9006348.txt,object clustering heuristics and algorithms in next generation database management systems,data
management_data_management.a9205273.txt,multimedia information retrieval systems,data
management_data_management.a9318971.txt,adaptive fault tolerance in real-time systems (a proposal for cooperative activity),data
management_data_management.a9712715.txt,image database handling multiple objects and spatial information,data
management_data_management.a9630102.txt,interoperable query processing with networked heterogeneous information servers,data
management_data_management.a9619979.txt,extending description logics for data management,data
management_data_management.a9729495.txt,adaptive data republication in distributed systems,data
management_data_management.a9116843.txt,a geometric framework for the exploration and analysis of astrophysical data,data
management_data_management.a9113736.txt,optimization of complex queries,data
management_data_management.a9112828.txt,workshops on intelligent information systems,data
management_data_management.a9986030.txt,managing hierarchically organized data in modern databases,data
management_data_management.a9303403.txt,support for hierarchies and versions in relational databases,data
management_data_management.a9011216.txt,harnessing active database abstraction to support distributed workstation-based applications,data
management_data_management.a9110880.txt,a model and techniques for integrating rules and data in a common framework in a knowledge-based system,data
management_data_management.a9811229.txt,unsupervised document set exploration using divisive partitioning,data
management_data_management.a9312143.txt,inferential disclosure risk in computer databases,data
management_data_management.a9117094.txt,toward a system that supports conceptual modeling in data intensive scientific investigation,data
management_data_management.a0133124.txt,scalable search engines via adaptive topic-driven crawlers,data
management_data_management.a9209406.txt,a study of hashing fuctions,data
management_data_management.a9902872.txt,determining text databases to search in the internet,data
management_data_management.a9008694.txt,clustered surrogate file scheme for very large knowledge bases,data
management_data_management.a9632272.txt,active databases and temporal reasoning,data
management_data_management.a0082817.txt,"multimedia stream modeling, relationships, and querying",data
management_data_management.a9223350.txt,meeting on the interconnection of molecular biology databases,data
management_data_management.a0208950.txt,netmine finding patterns in network data,data
management_data_management.a9711846.txt,advanced oodbms conceptual modeling for gis and other applications,data
management_data_management.a9109520.txt,dynamic aspects of semantic and object-oriented databases,data
management_data_management.a9011563.txt,declarative database programming languages,data
management_data_management.a9110581.txt,dynamic integrity constraints in databases,data
management_data_management.a9625055.txt,incomplete information in constraint databases,data
management_data_management.a0140493.txt,"containment, equivalence, and related problems for xpath expressions",data
management_data_management.a0209120.txt,a test-bed facility for in video database benchmarking,data
management_data_management.a9510112.txt,strengthening the acid properties modular transaction models and tp systems,data
management_data_management.a9974255.txt,intelligent content based access to networked video databases,data
management_data_management.a9908441.txt,"invariant, intra-class retrieval in digital image databases",data
management_data_management.a0123730.txt,selective just-in-time (jit) information propagation in large network-centric environments,data
management_data_management.a0091928.txt,non-relational implementation of a class of decision-support relational queries the for-loop approach,data
management_data_management.a0208741.txt,in data in your space (days),data
management_data_management.a9009902.txt,boundedness of datalog programs on consistent databases,data
management_data_management.a9007106.txt,"""new application of database knowledge""",data
management_data_management.a0083489.txt,data mining of digital behaviour,data
management_data_management.a0208936.txt,evaluation methodology for image testbed and content-based retrieval,data
management_data_management.a0121175.txt,scalable decision tree construction,data
management_data_management.a9157357.txt,pyi theory and implementation of database systems.,data
management_data_management.a0102229.txt,reading a balanced diet foraging in information communities,data
management_data_management.a9812020.txt,jaguar java in next-generation database systems,data
management_data_management.a9117008.txt,database support for scientific computing,data
management_data_management.a9114197.txt,time constrained database systems a renewal,data
management_data_management.a9813663.txt,contacted-based query processing in online databases,data
management_data_management.a9610270.txt,geometric techniques for multidimensional databases,data
management_data_management.a9907331.txt,dynamic composition of information retrieval techniques,data
management_data_management.a9109210.txt,a framework for studying extended transaction models,data
management_data_management.a9811992.txt,an archival digital libraries repository,data
management_data_management.a9696075.txt,engineering databases supporting dynamic extensibility and partial integrity,data
management_data_management.a9408750.txt,dynamic data allocation in model computing,data
management_data_management.a9801711.txt,web personalization and mining using robust fuzzy clustering methods,data
management_data_management.a0127815.txt,toward a unifying taxonomy for feature selection,data
management_data_management.a9116547.txt,parallel real-time collection and processing of scientific data through extensible databases,data
management_data_management.a9986085.txt,the biological digital library information retrieval meets bioinformatics,data
management_data_management.a9733642.txt,cooperative client/server database systems,data
management_data_management.a0118767.txt,peer-to-peer networks for self-organizing virtual communities,data
management_data_management.a9812086.txt,semantic dimensionality and effective data fusion in information retrieval,data
management_data_management.a0208621.txt,general purpose methods for unsupervised exploration of large datasets,data
management_data_management.a9221947.txt,transaction management in a heterogeneous database environment,data
management_data_management.a0136348.txt,flexible index structure for relevance feedback content-based retrieval in large image databases,data
management_data_management.a9404629.txt,"into declarative, object-oriented languages for programming data and knowledge",data
management_data_management.a9409575.txt,combining queries and navigation in workstation/serverdatabase systems,data
management_data_management.a9876932.txt,a configurable application view storage system,data
management_data_management.a0093059.txt,quickstep an architecture-conscious main memory dbms,data
management_data_management.a9409769.txt,towards expressive and efficient queries on sequenced data,data
management_data_management.a9619588.txt,crafting recovery for advanced transaction models and applications,data
management_data_management.a9616206.txt,a new approach for processing compressed data,data
management_data_management.a0120811.txt,international semantic web working symposium,data
management_data_management.a0083148.txt,data mining meets i/o performance evaluation advanced statistical tools for analyzing bursty traffic,data
management_data_management.a9502084.txt,content-based connections for navigating on the nii,data
management_data_management.a9803660.txt,gene expression theory and applications in evolutionary computation and distributed data mining,data
management_data_management.a9003341.txt,distributed processing of rule-programs in knowledge bases,data
management_data_management.a9984296.txt,evolving heterogeneous autonomous databases,data
management_data_management.a9703120.txt,probabilistic knowledge discovery and data mining an integrated approach at the interface of computerscience and statistics,data
management_data_management.a0208588.txt,"adaptive dataflow eddies, stems and flux",data
management_data_management.a9802882.txt,interactive visualization and collaboration analysis of very large datasets,data
management_data_management.a9732897.txt,hierarchical visualization techniques for data mining,data
management_data_management.a9119310.txt,families of term description kbms and their application,data
management_data_management.a9796264.txt,nyi object-oriented database tools for supporting complex evolutionary software systems,data
management_data_management.a0101134.txt,constraint databases optimization techniques and applications,data
management_data_management.a9117143.txt,"infrastructure for integrated, heterogeneous engineering databases and design histories",data
management_data_management.a9116770.txt,processing heterogeneous data in scientific databases,data
management_data_management.a9509789.txt,accommodation site autonomy in distributed constraint maintenance,data
management_data_management.a9619812.txt,multilevel presentation and query processing in multimedia database systems,data
management_data_management.a9303583.txt,automatic tuning of data placement and load balancing in disk arrays,data
management_data_management.a9906858.txt,inductive databases and knowledge scouts,data
management_data_management.a9702974.txt,managing schematic heterogeneity in database management systems,data
management_data_management.a9309320.txt,towards a generic visual query language for object- oriented systems,data
management_data_management.a9633541.txt,supporting multiple time granularities in query evaluation and data mining,data
management_data_management.a9112753.txt,"nsf workshop on visual information management systems, ann arbor, michigan, september 1991",data
management_data_management.a9509527.txt,access methods for bitemporal databases,data
management_data_management.a9733880.txt,querying information sources across the internet,data
management_data_management.a9224783.txt,a step entity control system for concurrent engineering secs/ce,data
management_data_management.a9531548.txt,"pattern discovery in combinatorial databases algorithms, applications, and software for the scientific community",data
management_data_management.a9910140.txt,"eu-us workshop on large scientific databases, september 8-9, 1999, annapolis, maryland",data
management_data_management.a9106560.txt,"travel to the acm/sigir international conference on and development in information retrieval (icrdir) copenhagen, denmark",data
management_data_management.a9224602.txt,discovering motifs in scientific databases,data
management_data_management.a0135142.txt,query optimization to meet performance targets in a wide area environment,data
management_data_management.a9010120.txt,understanding properties of dynamically evolving objects andtheir schemas in object oriented databases,data
management_data_management.a9109195.txt,an investigation of cyclic rule behavior in integrity maintenance rules,data
management_data_management.a9110683.txt,"a visual information management system image databases, knowledge and visualization",data
management_data_management.a9111988.txt,query optimization in heterogeneous environment,data
management_data_management.a9212087.txt,user-level physical memory management,data
management_data_management.a9224660.txt,scientific database for polymers and materials engineering needs,data
management_data_management.a9509955.txt,an effective framework for processing oodb languages,data
management_data_management.a9625428.txt,fast searching of multimedia objects by content,data
management_data_management.a9116558.txt,object-oriented data management for interactive visualiza- tion of scientific data,data
management_data_management.a0208852.txt,timber a native xml database management system,data
management_data_management.a9711374.txt,isolation testing for transactional systems,data
management_data_management.a0093116.txt,and development of database technologies for modern applications,data
management_data_management.a0073063.txt,indexing and reorganization in parallel database systems,data
management_data_management.a0209111.txt,access control management and scurity in a heterogeneous multidomain environment,data
management_data_management.a9111271.txt,support of historical references in database,data
management_data_management.a0208300.txt,human activity scripts and queries for video databases,data
management_data_management.a9318791.txt,nsf/espirit workshop on database programming languages and environments,data
management_data_management.a9314897.txt,query processing in knowledge base systems,data
ecology.a9014413.txt,"community mechanisms for ecosystem variability in castle lake, ca",ecology
ecology.a9810674.txt,el nino rains as a germination cue for desert annuals,ecology
ecology.a9623505.txt,a comparison of the fates of seeds and seedlings in hunted and unhunted tropical forest sites in southern belize,ecology
ecology.a9726222.txt,effects of prey species & prey scarcity on predatory wasps,ecology
ecology.a9815262.txt,functional traits of key species in the ectomycorrhizal community genet size and colonization strategy,ecology
ecology.a9726467.txt,testing shade tolerance as a central element of forest dynamics theory using a forest dynamics simulator & long-term high-resolution,ecology
ecology.a9520406.txt,structure and resilience of trout stream food webs,ecology
ecology.a9520575.txt,avian nest predation by raccoons linking raccoon foraging ecology to patterns of predation,ecology
ecology.a9205721.txt,spatial dynamics of host/parasitoid interactions indirect effects of aphids,ecology
